Cruise,Station,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Bot. Depth [m],Operator's Cruise Name,CTDPRS [dbar],Cast Identifier,Sampling Device,Bottle Number,BODC Bottle Number,DEPTH [m],CTDTMP [deg C],CTDSAL [pss-78]
GA02,3,2011-03-08T01:17:59.000,312.80042,-46.92,5733,JC057,5841.1,03_01_UCC,UCCTD,1,637871,5715,0.336,34.667999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,9.1,04_01_UCC,UCCTD,24,638084,9,16.925,34.554001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,10.1,04_02_ROS,CTD,24,638156,10,16.967,34.527
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,22.2,04_01_UCC,UCCTD,23,638081,22,16.588,34.528999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,23.2,04_02_ROS,CTD,23,638153,23,16.302,34.519001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,50.4,04_01_UCC,UCCTD,22,638078,50,13.883,34.535999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,51.4,04_02_ROS,CTD,22,638150,51,11.899,34.527
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,71.6,04_01_UCC,UCCTD,21,638075,71,10.246,34.556
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,75.6,04_02_ROS,CTD,21,638147,75,9.087,34.536999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,99.8,04_02_ROS,CTD,20,638144,99,8.631,34.522999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,101.8,04_01_UCC,UCCTD,20,638072,101,8.803,34.525002
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,150.3,04_02_ROS,CTD,19,638141,149,8.126,34.521
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,151.3,04_01_UCC,UCCTD,19,638069,150,8.314,34.536999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,200.7,04_01_UCC,UCCTD,18,638066,199,7.257,34.421001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,201.7,04_02_ROS,CTD,18,638138,200,6.636,34.349998
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,252.2,04_01_UCC,UCCTD,17,638063,250,5.662,34.251999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,252.2,04_02_ROS,CTD,17,638135,250,5.353,34.222
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,298.6,04_02_ROS,CTD,16,638132,296,4.798,34.176998
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,302.7,04_01_UCC,UCCTD,16,638060,300,4.873,34.182999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,402.6,04_01_UCC,UCCTD,15,638057,399,4.136,34.159
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,404.7,04_02_ROS,CTD,15,638129,401,4.101,34.158001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,504.7,04_02_ROS,CTD,14,638126,500,3.618,34.173
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,505.7,04_01_UCC,UCCTD,14,638054,501,3.64,34.174999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,757.5,04_01_UCC,UCCTD,13,638051,750,2.995,34.284
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,758.5,04_02_ROS,CTD,13,638123,751,3.007,34.271999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1009.6,04_01_UCC,UCCTD,12,638048,999,2.82,34.437
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1012.6,04_02_ROS,CTD,12,638120,1002,2.833,34.424999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1264,04_01_UCC,UCCTD,11,638045,1250,2.725,34.570999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1264,04_02_ROS,CTD,11,638117,1250,2.726,34.567001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1518.8,04_01_UCC,UCCTD,10,638042,1501,2.705,34.667999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1518.8,04_02_ROS,CTD,10,638114,1501,2.716,34.675999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1771.8,04_02_ROS,CTD,9,638111,1750,2.734,34.755001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,1772.8,04_01_UCC,UCCTD,9,638039,1751,2.744,34.750999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,2028.1,04_02_ROS,CTD,8,638108,2002,2.645,34.796001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,2028.1,04_01_UCC,UCCTD,8,638036,2002,2.653,34.792
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,2536.6,04_02_ROS,CTD,7,638105,2501,2.236,34.808998
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,2536.6,04_01_UCC,UCCTD,7,638033,2501,2.302,34.814999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,3046.3,04_01_UCC,UCCTD,6,638030,3000,1.519,34.748001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,3047.4,04_02_ROS,CTD,6,638102,3001,1.543,34.749001
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,3559.2,04_01_UCC,UCCTD,5,638027,3501,0.968,34.710999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,3559.3,04_02_ROS,CTD,5,638099,3501,0.967,34.712002
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,4068.2,04_02_ROS,CTD,4,638096,3997,0.518,34.687
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,4072.3,04_01_UCC,UCCTD,4,638024,4001,0.513,34.687
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,4583.5,04_02_ROS,CTD,3,638093,4498,0.307,34.674999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,4584.5,04_01_UCC,UCCTD,3,638021,4499,0.299,34.674
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,5100.9,04_01_UCC,UCCTD,2,638018,5000,0.262,34.668999
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,5101.9,04_02_ROS,CTD,2,638090,5001,0.263,34.669998
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,5142.2,04_02_ROS,CTD,1,638087,5040,0.267,34.669998
GA02,4,2011-03-09T01:31:59.000,314.4639,-44.7068,5063,JC057,5150.4,04_01_UCC,UCCTD,1,638015,5048,0.267,34.668999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,8.1,05_01_UCC,UCCTD,24,638228,8,17.133,34.527
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,10.1,05_02_ROS,CTD,24,638300,10,17.211,34.576
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,23.2,05_01_UCC,UCCTD,22,638222,23,16.314,34.577999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,24.2,05_01_UCC,UCCTD,23,638225,24,16.347,34.580002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,25.2,05_02_ROS,CTD,23,638297,25,16.317,34.580002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,50.4,05_02_ROS,CTD,22,638294,50,13.46,34.592999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,73.6,05_01_UCC,UCCTD,21,638219,73,10.665,34.591999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,75.6,05_02_ROS,CTD,21,638291,75,10.724,34.591999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,100.8,05_01_UCC,UCCTD,20,638216,100,9.524,34.638
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,102.8,05_02_ROS,CTD,20,638288,102,9.637,34.643002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,151.2,05_01_UCC,UCCTD,19,638213,150,9.071,34.678001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,151.2,05_02_ROS,CTD,19,638285,150,9.079,34.674
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,201.7,05_01_UCC,UCCTD,18,638210,200,8.077,34.543999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,201.7,05_02_ROS,CTD,18,638282,200,8.182,34.557999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,249.1,05_01_UCC,UCCTD,17,638207,247,6.283,34.313
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,252.1,05_02_ROS,CTD,17,638279,250,6.476,34.334
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,300.6,05_02_ROS,CTD,16,638276,298,5.396,34.221001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,302.6,05_01_UCC,UCCTD,16,638204,300,5.371,34.219002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,403.6,05_01_UCC,UCCTD,15,638201,400,4.443,34.159
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,404.6,05_02_ROS,CTD,15,638273,401,4.499,34.16
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,504.6,05_01_UCC,UCCTD,14,638198,500,3.927,34.150002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,505.6,05_02_ROS,CTD,14,638270,501,4.001,34.148998
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,755.3,05_01_UCC,UCCTD,13,638195,748,3.182,34.236
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,757.3,05_02_ROS,CTD,13,638267,750,3.23,34.227001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1009.4,05_01_UCC,UCCTD,12,638192,999,2.914,34.377998
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1010.4,05_02_ROS,CTD,12,638264,1000,2.926,34.368
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1263.8,05_01_UCC,UCCTD,11,638189,1250,2.757,34.516998
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1325.6,05_02_ROS,CTD,11,638261,1311,2.7,34.549999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1517.4,05_01_UCC,UCCTD,10,638186,1500,2.741,34.636002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1517.4,05_02_ROS,CTD,10,638258,1500,2.739,34.643002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1769.3,05_01_UCC,UCCTD,9,638183,1748,2.587,34.700001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,1771.4,05_02_ROS,CTD,9,638255,1750,2.631,34.707001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,2025.6,05_02_ROS,CTD,8,638252,2000,2.598,34.771
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,2025.6,05_01_UCC,UCCTD,8,638180,2000,2.619,34.769001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,2535.1,05_02_ROS,CTD,7,638249,2500,2.405,34.821999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,2538.1,05_01_UCC,UCCTD,7,638177,2503,2.396,34.821999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,3045.7,05_01_UCC,UCCTD,6,638174,3000,1.653,34.757999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,3047.7,05_02_ROS,CTD,6,638246,3002,1.633,34.756001
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,3557.4,05_02_ROS,CTD,5,638243,3500,1.052,34.719002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,3559.5,05_01_UCC,UCCTD,5,638171,3502,1.064,34.719002
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,4070.4,05_01_UCC,UCCTD,4,638168,4000,0.548,34.688
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,4072.5,05_02_ROS,CTD,4,638240,4002,0.551,34.688
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,4582.5,05_01_UCC,UCCTD,3,638165,4498,0.314,34.674999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,4583.5,05_02_ROS,CTD,3,638237,4499,0.316,34.674999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,5098.7,05_02_ROS,CTD,2,638234,4999,0.262,34.669998
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,5100.8,05_01_UCC,UCCTD,2,638162,5001,0.258,34.668999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,5250.4,05_01_UCC,UCCTD,1,638159,5146,0.266,34.667999
GA02,5,2011-03-10T00:58:29.000,315.97421,-42.3713,5159,JC057,5257.7,05_02_ROS,CTD,1,638231,5153,0.267,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,9.1,06_04_UCC,UCCTD,24,637067,9,21.23,34.804001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,10.1,06_02_ROS,CTD,24,636995,10,21.256,34.796001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,10.1,06_01_UCC,UCCTD,24,636923,10,21.433,34.740002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,25.2,06_04_UCC,UCCTD,23,637064,25,21.034,35.043999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,25.2,06_02_ROS,CTD,23,636992,25,21.322,35.289001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,25.2,06_01_UCC,UCCTD,23,636920,25,21.059,34.828999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,48.4,06_01_UCC,UCCTD,22,636917,48,19.474,35.112999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,50.4,06_02_ROS,CTD,22,636989,50,18.959,35.235001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,64.5,06_04_UCC,UCCTD,22,637061,64,15.567,35.048
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,64.5,06_04_UCC,UCCTD,21,637058,64,15.545,35.042999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,66.5,06_02_ROS,CTD,21,636986,66,16.815,35.277
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,75.6,06_01_UCC,UCCTD,21,636914,75,14.986,35.136002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,100.8,06_04_UCC,UCCTD,20,637055,100,13.157,35.181999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,100.8,06_01_UCC,UCCTD,20,636911,100,13.554,35.240002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,101.8,06_02_ROS,CTD,20,636983,101,13.047,35.167
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,142.1,06_04_UCC,UCCTD,19,637052,141,10.8,34.796001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,150.2,06_02_ROS,CTD,19,636980,149,9.988,34.691002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,151.2,06_01_UCC,UCCTD,19,636908,150,10.671,34.764
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,200.6,06_04_UCC,UCCTD,18,637049,199,9.416,34.673
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,201.6,06_02_ROS,CTD,18,636977,200,8.787,34.583
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,201.6,06_01_UCC,UCCTD,18,636905,200,9.141,34.599998
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,252.1,06_02_ROS,CTD,17,636974,250,7.35,34.41
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,252.1,06_01_UCC,UCCTD,17,636902,250,8.118,34.519001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,301.5,06_02_ROS,CTD,16,636971,299,6.268,34.293999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,302.5,06_01_UCC,UCCTD,16,636899,300,6.886,34.374001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,303.5,06_04_UCC,UCCTD,17,637046,301,6.386,34.306999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,402.5,06_01_UCC,UCCTD,15,636896,399,5.338,34.240002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,404.5,06_02_ROS,CTD,15,636968,401,5.199,34.228001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,502.5,06_04_UCC,UCCTD,16,637043,498,4.457,34.175999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,503.5,06_01_UCC,UCCTD,14,636893,499,4.429,34.167
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,504.5,06_02_ROS,CTD,14,636965,500,4.419,34.169998
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,756.2,06_02_ROS,CTD,13,636962,749,3.685,34.234001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,757.2,06_01_UCC,UCCTD,13,636890,750,3.717,34.238998
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,757.2,06_04_UCC,UCCTD,15,637040,750,3.727,34.233002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1010.2,06_04_UCC,UCCTD,14,637037,1000,3.185,34.345001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1010.2,06_02_ROS,CTD,12,636959,1000,3.197,34.346001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1010.2,06_01_UCC,UCCTD,12,636887,1000,3.144,34.346001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1263.5,06_04_UCC,UCCTD,13,637034,1250,2.904,34.480999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1263.5,06_01_UCC,UCCTD,11,636884,1250,2.912,34.478001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1264.5,06_02_ROS,CTD,11,636956,1251,2.909,34.486
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1404.4,06_04_UCC,UCCTD,11,637028,1389,2.887,34.567001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1404.4,06_04_UCC,UCCTD,12,637031,1389,2.888,34.567001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1411.5,06_02_ROS,CTD,10,636953,1396,2.888,34.569
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1516.1,06_01_UCC,UCCTD,10,636881,1499,2.953,34.626999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,1772,06_01_UCC,UCCTD,9,636878,1751,3.177,34.757
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,2025.2,06_01_UCC,UCCTD,8,636875,2000,3.059,34.82
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,2026.2,06_02_ROS,CTD,9,636950,2001,3.076,34.825001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,2026.2,06_04_UCC,UCCTD,10,637025,2001,3.189,34.848999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,2535.5,06_01_UCC,UCCTD,7,636872,2501,2.537,34.827999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3045,06_02_ROS,CTD,6,636941,3000,1.669,34.751999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3045,06_01_UCC,UCCTD,6,636869,3000,1.738,34.761002
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3046,06_02_ROS,CTD,8,636947,3001,1.67,34.751999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3046,06_04_UCC,UCCTD,8,637019,3001,1.676,34.755001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3047,06_02_ROS,CTD,7,636944,3002,1.67,34.751999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3048.1,06_04_UCC,UCCTD,9,637022,3003,1.68,34.756001
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3557.7,06_02_ROS,CTD,5,636938,3501,1.062,34.716
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3557.7,06_01_UCC,UCCTD,5,636866,3501,1.083,34.717999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,3558.7,06_04_UCC,UCCTD,7,637016,3502,1.067,34.716999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4064.4,06_02_ROS,CTD,4,636935,3995,0.552,34.688
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4070.5,06_01_UCC,UCCTD,4,636863,4001,0.52,34.687
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4071.6,06_04_UCC,UCCTD,6,637013,4002,0.553,34.688
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4581.4,06_01_UCC,UCCTD,3,636860,4498,0.294,34.674
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4581.4,06_02_ROS,CTD,3,636932,4498,0.295,34.674
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,4583.5,06_04_UCC,UCCTD,5,637010,4500,0.29,34.674
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5097.6,06_02_ROS,CTD,2,636929,4999,0.259,34.668999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5098.6,06_01_UCC,UCCTD,2,638306,5000,0.26,34.668999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5179.1,06_04_UCC,UCCTD,3,637004,5078,0.256,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5180.1,06_04_UCC,UCCTD,4,637007,5079,0.256,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5221.4,06_02_ROS,CTD,1,636926,5119,0.264,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5230.7,06_04_UCC,UCCTD,1,636998,5128,0.263,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5231.7,06_04_UCC,UCCTD,2,637001,5129,0.263,34.667999
GA02,6,2011-03-11T03:14:21.000,317.5834,-39.9632,5147,JC057,5234.8,06_01_UCC,UCCTD,1,638303,5132,0.264,34.667999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,9.1,07_01_ROS,CTD,24,637139,9,20.258,35.369999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,10.1,07_02_UCC,UCCTD,24,637211,10,20.422,35.407001
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,24.2,07_01_ROS,CTD,23,637136,24,20.047,35.472
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,24.2,07_02_UCC,UCCTD,23,637208,24,20.4,35.409
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,49.4,07_02_UCC,UCCTD,22,637205,49,19.541,35.521999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,50.4,07_01_ROS,CTD,22,637133,50,19.736,35.583
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,50.4,07_03_ROS,CTD,20,637271,50,19.275,35.556
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,50.4,07_03_ROS,CTD,21,637274,50,19.274,35.556999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,73.6,07_01_ROS,CTD,21,637130,73,16.09,35.66
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,74.6,07_02_UCC,UCCTD,21,637202,74,16.539,35.654999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,99.8,07_03_ROS,CTD,17,637262,99,15.613,35.685001
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,99.8,07_03_ROS,CTD,19,637268,99,15.613,35.685001
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,99.8,07_03_ROS,CTD,16,637259,99,15.612,35.683998
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,99.8,07_03_ROS,CTD,18,637265,99,15.613,35.685001
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,99.8,07_03_ROS,CTD,15,637256,99,15.613,35.683998
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,100.8,07_02_UCC,UCCTD,20,637199,100,15.71,35.695999
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,101.8,07_01_ROS,CTD,20,637127,101,15.441,35.665001
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,149.2,07_01_ROS,CTD,19,637124,148,14.966,35.605
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,151.2,07_02_UCC,UCCTD,19,637196,150,15.223,35.653
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,201.6,07_02_UCC,UCCTD,18,637193,200,14.717,35.584
GA02,7,2011-03-12T05:31:52.000,318.86911,-37.8398,5047,JC057,201.6,07_01_ROS,CTD,18,637121,200,14.687,35.577
