asample,bsample,BCdis
S0317,S0349,0.03443453569618449
S0283,S0315,0.07780745457123661
S0277,S0314,0.07927295183324412
S0256,S0312,0.04050319590747964
S0280,S0309,0.06150046910252249
S0271,S0443,0.0602367404892834
S0271,S0379,0.05601181547309808
S0296,S0326,0.10196836515859486
S0293,S0326,0.06600617910318995
S0300,S0359,0.06350823719716003
S0270,S0298,0.09201285650002267
S0438,S0445,0.23885665828485325
S0404,S0445,0.05721490384055028
S0375,S0445,0.06961853060431289
S0267,S0392,0.0866528768713718
S0335,S0369,0.22140862261887861
S0225,S0272,0.08608267043044615
S0218,S0300,0.111693750663721
S0265,S0382,0.06904769922244314
S0258,S0359,0.2027414858888963
S0258,S0319,0.2085257724099836
S0263,S0369,0.11983350466663756
S0263,S0290,0.06671919633996082
S0262,S0381,0.1192819261371667
S0258,S0265,0.1855074265869422
S0264,S0370,0.0809737525815244
S0264,S0428,0.06396519540968548
S0264,S0389,0.061791516557431314
S0255,S0318,0.06715777986079008
S0257,S0367,0.04213300320167901
S0257,S0267,0.07690596008119344
S0259,S0303,0.21491001653759656
S0259,S0279,0.183354335678378
S0259,S0425,0.09674868816001281
S0251,S0443,0.0696595618512007
S0251,S0402,0.071253195749863
S0244,S0255,0.068482126740946
S0242,S0263,0.22268487768361878
S0242,S0301,0.2243660115341467
S0235,S0345,0.13320395119810646
S0236,S0329,0.29558871555147004
S0236,S0378,0.13525649949701923
S0236,S0389,0.10767738433858165
S0239,S0306,0.06610088520382373
S0236,S0239,0.09060411599243479
S0294,S0337,0.06353921936701568
S0226,S0395,0.05689062771911346
S0226,S0331,0.12170270417945905
S0226,S0244,0.09225186555530707
S0235,S0294,0.11828269775957823
S0274,S0395,0.09634643387146247
S0223,S0299,0.07889880214002343
S0220,S0332,0.06883018298112797
S0220,S0277,0.06527333634415755
S0219,S0247,0.09850688184869172
S0219,S0254,0.09082355503782835
S0219,S0372,0.08643146145210856
S0201,S0272,0.11344969457946674
S0209,S0218,0.0785359953308985
S0209,S0334,0.09327198929285008
S0224,S0425,0.10265005620435119
S0224,S0278,0.07371744499205479
S0224,S0429,0.0919142376878902
S0200,S0309,0.07008430906041685
S0202,S0285,0.07547268383494332
S0223,S0356,0.11849747769734609
S0275,S0432,0.06354884573017794
S0275,S0318,0.10623187119949973
S0275,S0317,0.06564926980835006
S0222,S0225,0.08101107619507897
S0222,S0390,0.08146708956256099
S0214,S0313,0.11982717465668213
S0352,S0383,0.09707598452761401
S0278,S0352,0.11286208151349153
S0217,S0285,0.08466180415906854
S0217,S0309,0.10359506215178094
S0243,S0429,0.156346211277689
S0243,S0394,0.13764822843738989
S0237,S0319,0.14787265336803312
S0253,S0438,0.19609694919977338
S0222,S0237,0.08258672142195245
S0358,S0381,0.13480339964678323
S0291,S0296,0.11453615020143881
S0300,S0348,0.04816653427051254
S0289,S0373,0.07780017103952486
S0289,S0342,0.06434844159407904
S0204,S0428,0.15464119871697357
S0319,S0344,0.06510906377747072
S0328,S0344,0.30355984510088685
S0322,S0358,0.07327633449459514
S0322,S0356,0.06453398577396174
S0215,S0314,0.16084589331656796
S0215,S0361,0.09796940454718284
S0215,S0437,0.09729310727556417
S0212,S0369,0.18896284209758607
S0216,S0431,0.15884740458881452
S0216,S0264,0.11846367677802783
S0216,S0423,0.1265434826408247
S0248,S0391,0.07310668043702839
S0248,S0289,0.06674879065477601
S0248,S0367,0.07313921019749559
S0245,S0319,0.14349026383461794
S0250,S0369,0.17790375898020416
S0366,S0376,0.09432225149450435
S0344,S0401,0.06297830687539108
S0263,S0401,0.08124894785519332
S0233,S0270,0.0759656317265397
S0232,S0335,0.1624093487342403
S0263,S0355,0.11771690555139802
S0350,S0355,0.07123941143516133
S0211,S0213,0.07740472708786095
S0238,S0302,0.053267706649736124
S0238,S0335,0.20043725084426467
S0333,S0405,0.05797001084385811
S0386,S0388,0.03140445873109576
S0251,S0388,0.058696579699526796
S0238,S0388,0.0853594670494423
S0231,S0424,0.09633245219332431
S0216,S0240,0.12802115882437337
S0201,S0246,0.11758287931353517
S0363,S0371,0.075390984891752
S0306,S0363,0.06615703046948995
S0097,S0354,0.1409221073456185
S0193,S0406,0.07471553116412244
S0177,S0393,0.0638783092699895
S0190,S0352,0.08212744803142202
S0187,S0362,0.2389841004590152
S0097,S0386,0.10108863946575097
S0095,S0393,0.08304324511454886
S0095,S0371,0.09216004734576788
S0087,S0391,0.13853237945877828
S0192,S0435,0.07139931890188467
S0085,S0392,0.07563397413802941
S0084,S0371,0.08074137795269698
S0097,S0410,0.0889188191472352
S0193,S0387,0.08840779637696872
S0156,S0357,0.20552494645239494
S0164,S0402,0.0716080824932297
S0188,S0429,0.054357416429219985
S0092,S0410,0.11501872580805861
S0090,S0351,0.07840400199241249
S0193,S0351,0.11957491285883992
S0178,S0411,0.08268899871715729
S0080,S0388,0.20774256389879453
S0078,S0438,0.09189502825018758
S0099,S0365,0.07724093069844484
S0099,S0415,0.07579521132019129
S0099,S0409,0.08283757378276801
S0197,S0370,0.07295178492941012
S0093,S0443,0.07787358106649778
S0191,S0407,0.07816469372084767
S0076,S0397,0.14475869887425896
S0149,S0361,0.17816279695163084
S0149,S0397,0.05883529140022559
S0077,S0362,0.1518184559990543
S0157,S0359,0.18765044517815954
S0173,S0350,0.1524522661695249
S0070,S0390,0.17854352967540332
S0129,S0387,0.10326543953908385
S0129,S0438,0.1133142563232945
S0110,S0370,0.12359372351789888
S0174,S0401,0.174185975824815
S0082,S0351,0.07957276814014558
S0168,S0390,0.08544885539955649
S0072,S0365,0.061940485496384645
S0183,S0386,0.1072075529132821
S0083,S0428,0.062253282658293885
S0186,S0397,0.12563858388085558
S0186,S0386,0.09728051444472507
S0166,S0366,0.11635551015815171
S0142,S0409,0.14941829934630202
S0075,S0350,0.09735001338622606
S0061,S0419,0.09538173590324073
S0073,S0385,0.06920320911939348
S0082,S0405,0.06523048004952814
S0192,S0405,0.07001034601802658
S0115,S0411,0.07030164162293318
S0130,S0391,0.06350329969911417
S0137,S0358,0.187679274344145
S0169,S0398,0.09044595668452249
S0058,S0396,0.062388900492731825
S0060,S0370,0.07812200919199286
S0060,S0350,0.06944880934448239
S0060,S0395,0.08869401335498184
S0159,S0366,0.14331302129571832
S0123,S0396,0.08088450684275772
S0151,S0353,0.30453789492910854
S0119,S0353,0.21908840982015687
S0182,S0370,0.06303656655904843
S0059,S0430,0.09366633040766281
S0068,S0419,0.12961627574361845
S0109,S0386,0.06318119051958171
S0108,S0395,0.06922798979889022
S0105,S0377,0.07632932094378797
S0054,S0395,0.1098503930598077
S0050,S0386,0.061899259444006094
S0048,S0416,0.07776262945770562
S0029,S0409,0.08544457007523898
S0026,S0372,0.08396965044227855
S0026,S0361,0.12213883594838049
S0028,S0397,0.1064235371608836
S0027,S0386,0.09261352362720643
S0027,S0370,0.1451947376877354
S0027,S0409,0.10920527650472922
S0025,S0395,0.08502414968392102
S0021,S0366,0.12170325676820792
S0021,S0419,0.09784483416954781
S0039,S0406,0.12111892171877248
S0005,S0401,0.09216252090644983
S0019,S0404,0.0767564576793267
S0018,S0382,0.07793317344337347
S0023,S0435,0.09431817588703384
S0052,S0403,0.12525370491217402
S0003,S0419,0.12038414765727234
S0012,S0375,0.10945216169759919
S0012,S0359,0.07897773433282973
S0012,S0391,0.09719780743549056
S0012,S0415,0.10854168382360219
S0043,S0392,0.10249854842728545
S0049,S0443,0.05298749751791709
S0035,S0368,0.09266574565943053
S0046,S0374,0.0991469736644115
S0136,S0398,0.1158630668181565
S0042,S0422,0.11502033345696805
S0042,S0365,0.10799482285649631
S0042,S0383,0.10322974992632128
S0042,S0379,0.10074636201803122
S0156,S0324,0.18230633623839665
S0080,S0308,0.2065351154880044
S0138,S0308,0.052331540419236156
S0137,S0302,0.12692345170107833
S0161,S0331,0.07169341141525443
S0181,S0321,0.19042833942242832
S0187,S0300,0.05652425764295921
S0101,S0344,0.09181642676643798
S0169,S0345,0.09435088993275853
S0190,S0324,0.07268168982740053
S0164,S0302,0.07874283278646377
S0171,S0311,0.18310704266213973
S0095,S0334,0.07758618685369689
S0096,S0301,0.1065334518446096
S0120,S0343,0.13795542451273002
S0115,S0317,0.08615312520351137
S0085,S0345,0.07807539576521283
S0085,S0316,0.1119685414312992
S0189,S0336,0.10820333396621173
S0090,S0307,0.12000478660494163
S0118,S0345,0.10496315178890525
S0167,S0328,0.3053354887613371
S0131,S0328,0.3148830497605225
S0179,S0328,0.3277879273515488
S0149,S0319,0.05834320851496633
S0198,S0337,0.08294336082093379
S0161,S0348,0.07178594917832104
S0182,S0314,0.05099584308149163
S0075,S0349,0.08850703186094466
S0075,S0308,0.07821019412363794
S0082,S0321,0.17416706160904594
S0124,S0342,0.05519875475419356
S0124,S0332,0.07791609309544267
S0067,S0344,0.07216014248011449
S0157,S0304,0.1808087897821038
S0179,S0313,0.06376163420570546
S0156,S0313,0.1855326679660173
S0064,S0329,0.28926218878786136
S0107,S0317,0.05832938627385387
S0159,S0341,0.1466557577205707
S0173,S0340,0.17124095162821862
S0094,S0349,0.0774237664769154
S0055,S0305,0.18043651646992342
S0057,S0342,0.05765096260042424
S0049,S0332,0.06146297900726416
S0049,S0311,0.07054461007069268
S0045,S0324,0.1333418030223531
S0050,S0348,0.06963216811805018
S0051,S0326,0.1047295109280546
S0047,S0334,0.09138165224250394
S0047,S0331,0.08626059667225894
S0043,S0331,0.12364272208699967
S0042,S0315,0.11195929636975532
S0135,S0315,0.12833711610465792
S0026,S0305,0.10675700393812981
S0026,S0349,0.08703706280601087
S0006,S0324,0.09732617709017
S0013,S0308,0.10401960143691358
S0027,S0340,0.12343525483166129
S0004,S0333,0.11974182187355531
S0180,S0271,0.10134672040928316
S0092,S0274,0.07865458112835688
S0177,S0285,0.06092548773956585
S0177,S0279,0.08299271251007412
S0093,S0299,0.0704136496499187
S0196,S0268,0.07197758379870445
S0198,S0252,0.08271372918077935
S0092,S0252,0.11573707510944398
S0177,S0263,0.08422408473462739
S0179,S0284,0.11041760885419338
S0086,S0297,0.05673546896312465
S0177,S0298,0.09143924605414977
S0080,S0285,0.18289324278551256
S0078,S0268,0.1460039276668199
S0145,S0284,0.19109967058874966
S0153,S0281,0.13381962775477318
S0153,S0252,0.14032074555897323
S0138,S0258,0.17886381035720167
S0091,S0262,0.18403114898320505
S0001,S0285,0.24312031874005668
S0143,S0298,0.09564109053112746
S0077,S0281,0.12317226659731995
S0183,S0269,0.11784920477724958
S0156,S0289,0.18578842985506638
S0087,S0264,0.13103742987823264
S0089,S0291,0.17961886949176498
S0138,S0261,0.05966291030815918
S0078,S0261,0.15370117204277545
S0097,S0256,0.12673524216409893
S0125,S0253,0.05439549160115176
S0127,S0282,0.0894724282019621
S0169,S0271,0.08983427123111432
S0169,S0289,0.10228535527753568
S0189,S0278,0.10078736153525159
S0155,S0286,0.06667820311036465
S0155,S0294,0.0875946310483473
S0066,S0291,0.16697544741306936
S0066,S0275,0.11858583551460222
S0110,S0296,0.09431802810910805
S0109,S0260,0.1979360444429723
S0106,S0295,0.05733224146116478
S0105,S0299,0.06371766817910918
S0105,S0276,0.10807458569680739
S0105,S0269,0.07443800456984673
S0051,S0296,0.10449518571416128
S0048,S0262,0.16211950753266524
S0052,S0272,0.1207953353764506
S0063,S0257,0.10954677976314486
S0063,S0274,0.12077030342444595
S0037,S0256,0.08558160700328576
S0021,S0258,0.14622240289974608
S0031,S0290,0.10403384450406161
S0010,S0279,0.10868933808178338
S0062,S0283,0.10767125149392887
S0100,S0299,0.08226514633613269
S0032,S0292,0.07278589512279865
S0049,S0264,0.053818751804228016
S0018,S0269,0.09553681469939046
S0018,S0294,0.08304565120843754
S0005,S0272,0.0888517894949915
S0005,S0290,0.0703357315373695
S0040,S0290,0.10626592417107528
S0040,S0283,0.12985545673843657
S0036,S0281,0.0824019478980138
S0191,S0220,0.09881562584103387
S0187,S0209,0.09091307968065598
S0071,S0207,0.13226848720489992
S0109,S0220,0.07757652347118915
S0105,S0238,0.10501568080347845
S0196,S0224,0.09463643613001238
S0086,S0221,0.13240691155878048
S0096,S0217,0.11495680627699856
S0117,S0226,0.08799421843209754
S0101,S0224,0.08550095620962672
S0189,S0221,0.10445992429875928
S0054,S0202,0.12107990526827239
S0080,S0237,0.14744752207360468
S0131,S0231,0.06257171019137753
S0169,S0225,0.08019406500587067
S0196,S0225,0.08826529943246741
S0104,S0225,0.12856797012514254
S0192,S0209,0.10479442331382971
S0191,S0247,0.09260748580104394
S0110,S0203,0.10247023535679933
S0064,S0240,0.16448260881241683
S0096,S0248,0.08711075885803665
S0071,S0233,0.2681613545656254
S0098,S0217,0.1871634806243313
S0098,S0242,0.266871080608462
S0091,S0229,0.11214433956934555
S0079,S0216,0.10009975646799896
S0116,S0204,0.03574705842140424
S0102,S0221,0.11937479868516365
S0124,S0236,0.1146619454478981
S0089,S0200,0.10926010347337423
S0126,S0227,0.0731692434084582
S0161,S0247,0.07023000814705138
S0062,S0214,0.10301849457195833
S0059,S0200,0.09678985891127512
S0051,S0217,0.08593481081110643
S0137,S0214,0.0992629113986987
S0067,S0246,0.07840892591338144
S0055,S0205,0.1978908221911697
S0107,S0239,0.07801666633114845
S0132,S0224,0.07393124306521981
S0136,S0231,0.12162495432166442
S0047,S0211,0.12346775867621229
S0047,S0207,0.15936683487889924
S0047,S0205,0.06751475927669237
S0029,S0231,0.07428631840799582
S0029,S0221,0.16317377122120158
S0011,S0212,0.19832530993882524
S0043,S0235,0.1092085596110296
S0010,S0249,0.1062295361254274
S0027,S0214,0.07512373880240386
S0013,S0236,0.13607676822279413
S0013,S0229,0.10441878763911316
S0013,S0234,0.10946017593540247
S0012,S0207,0.19299059490794723
S0042,S0221,0.12997720880377306
S0004,S0206,0.12274210792649742
S0008,S0219,0.12283071282367097
S0008,S0215,0.0848275851713326
S0002,S0201,0.0800192953497263
S0092,S0197,0.07650912258728737
S0068,S0190,0.14510398573099637
S0090,S0193,0.14256720875376172
S0083,S0086,0.07288414057787562
S0169,S0190,0.08443965671046849
S0068,S0185,0.14033725139834896
S0098,S0164,0.12402952942426515
S0178,S0195,0.10526290407337013
S0136,S0178,0.0568389580923484
S0172,S0177,0.12078361771840396
S0083,S0172,0.18060391658624853
S0053,S0135,0.04776102321496589
S0001,S0053,0.2279523505645802
S0149,S0199,0.07776028256385026
S0131,S0199,0.08834132527100147
S0078,S0083,0.17573579039685505
S0077,S0165,0.11500447144730819
S0025,S0197,0.08683849294822676
S0151,S0169,0.18082153482241958
S0108,S0182,0.09617311691278929
S0039,S0050,0.08030068965709514
S0066,S0157,0.10631563703716707
S0116,S0157,0.10721201199963015
S0120,S0131,0.11050249077204621
S0006,S0127,0.06825697333071723
S0011,S0096,0.16097077446968922
S0011,S0171,0.2219303753282703
S0011,S0116,0.18935581506137356
S0034,S0172,0.10563564164037653
S0034,S0145,0.1590361159035294
S0101,S0154,0.12082320044644856
S0022,S0102,0.08888173291041912
S0028,S0158,0.09545293064664251
S0021,S0136,0.09336528759012475
S0017,S0030,0.11741436495428426
S0011,S0017,0.15357844161593426
S0106,S0149,0.05798397807764588
S0139,S0178,0.1296590597020405
S0064,S0198,0.11273586330487961
S0064,S0196,0.08360835803960232
S0064,S0150,0.08641583608352044
S0009,S0171,0.17493965882350115
S0002,S0017,0.07532462670588558
S0043,S0118,0.10158564786667779
S0174,S0197,0.1761135639468534
S0086,S0174,0.15837396989460373
S0105,S0145,0.20466172702488106
S0079,S0105,0.1849538326839344
S0028,S0126,0.12410618001960794
S0055,S0108,0.11992503953570854
S0060,S0156,0.16689741324841267
S0060,S0085,0.06372811065167694
S0096,S0189,0.08412815831841736
S0153,S0180,0.13370350968266387
S0037,S0153,0.12195591823506069
S0108,S0122,0.061203200694079696
S0099,S0153,0.16586984329634968
S0057,S0153,0.12034938191619149
S0003,S0180,0.07988853724505585
S0021,S0059,0.09657777413665314
S0109,S0168,0.09312046868320434
S0109,S0122,0.058109489555716376
S0048,S0109,0.0919750569937462
S0105,S0125,0.059070693353590165
S0177,S0179,0.125259627578029
S0153,S0179,0.14688405350499367
S0061,S0183,0.09213802498574652
S0016,S0061,0.0772590848143857
S0027,S0081,0.14295433050840067
S0027,S0125,0.10981833199608859
S0023,S0172,0.13348587162982195
S0013,S0023,0.09817617792490729
S0073,S0199,0.09212408644362957
S0073,S0154,0.10831852351804239
S0048,S0065,0.09891892648714362
S0012,S0043,0.14240757070253351
S0012,S0037,0.11537107408337077
S0002,S0012,0.18940956082797467
S0069,S0130,0.19146418299000567
S0035,S0086,0.06919224787986245
S0050,S0143,0.10541547144952612
S0010,S0057,0.07378544895703643
S0010,S0136,0.11261236866938096
S0018,S0149,0.10401647745564524
S0123,S0145,0.2307044993419224
S0001,S0123,0.3183778364075084
S0040,S0126,0.06284261108484968
S0002,S0040,0.08258568100382746
S0173,S0191,0.17095340500213208
S0116,S0173,0.06797169390183233
S0073,S0173,0.16653581682277663
S0051,S0173,0.08339023446349103
S0058,S0097,0.1153683149547895
S0041,S0050,0.06323577735867936
S0028,S0041,0.13173400913840894
S0020,S0041,0.12360590058820686
S0036,S0156,0.12034314893523379
S0036,S0171,0.1024618706869228
S0036,S0175,0.10791256164260365
S0036,S0063,0.07203937768222901
S0067,S0143,0.083468399719683
S0081,S0107,0.18236532816087547
S0095,S0107,0.09748718791481159
S0027,S0107,0.1252126149451347
S0088,S0144,0.04265791567678667
S0127,S0144,0.07074528049290929
S0037,S0144,0.11199974193199469
S0047,S0173,0.18126893446066727
S0036,S0047,0.10357829699302501
S0033,S0156,0.18014476972526017
S0033,S0095,0.0898649209467095
S0117,S0192,0.11997376552229977
S0027,S0117,0.09963881712119382
S0009,S0046,0.129067882443606
S0166,S0186,0.08790394137134427
S0083,S0186,0.13184052868859608
S0100,S0106,0.09779938146206268
S0153,S0181,0.13443905103469989
S0002,S0103,0.09992272945145286
S0065,S0103,0.08534597983376058
S0082,S0103,0.12211976249132683
S0128,S0150,0.08012555710766012
S0099,S0114,0.0658281828325421
S0005,S0105,0.08257237880185486
S0005,S0009,0.09051799896113888
S0005,S0030,0.07976830389750145
S0093,S0142,0.19855959423712
S0019,S0142,0.14525941735682646
S0049,S0105,0.05438318003815168
S0112,S0134,0.06945768137488084
S0076,S0134,0.06177374893394294
S0031,S0083,0.06772738603642103
S0031,S0115,0.13622208389319113
S0031,S0082,0.07586873873635269
S0296,S0304,0.08990332542115675
S0425,S0432,0.13929056721017075
S0247,S0431,0.08060857801575105
S0403,S0436,0.0910181233299997
S0297,S0411,0.06910166667762085
S0227,S0409,0.07991168195082221
S0395,S0404,0.09238234714201576
S0292,S0406,0.06419406388459126
S0225,S0402,0.0784509817380108
S0378,S0416,0.09067711137841361
S0381,S0407,0.05548023894118359
S0375,S0397,0.05060446173947841
S0371,S0406,0.09978768275486571
S0372,S0430,0.0628414038479278
S0359,S0407,0.06831151399377677
S0373,S0397,0.058401216031741865
S0361,S0428,0.18861470214257636
S0370,S0438,0.23196068846327567
S0261,S0385,0.032704527463036315
S0360,S0429,0.10786862998861402
S0360,S0386,0.09005187067752396
S0334,S0395,0.11681190979062261
S0276,S0284,0.0773421371450097
S0367,S0376,0.035633641619035594
S0351,S0419,0.0934318081696569
S0279,S0432,0.08260506577997706
S0277,S0416,0.04435145174577748
S0297,S0359,0.09362860824272168
S0284,S0370,0.08276048537591019
S0276,S0360,0.08295716316058899
S0350,S0362,0.23587362782095955
S0278,S0437,0.11829955006909587
S0278,S0377,0.07520871168477661
S0325,S0372,0.0585254892763859
S0276,S0396,0.09905952867985812
S0276,S0350,0.09341345655234523
S0319,S0360,0.1281041940243247
S0331,S0428,0.0501697877598537
S0331,S0391,0.04625677727083255
S0331,S0359,0.036015632769524686
S0336,S0416,0.14999886633162707
S0349,S0422,0.05677325365022268
S0347,S0383,0.0264719333072424
S0347,S0360,0.0839640726969495
S0296,S0343,0.08627371246755255
S0331,S0343,0.032671079926623325
